dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,1,42,79,Standard TVAE,6638,1000,0.5,0.17,CatBoost,0.49670422443744516,0.0970873786407767,0.2777777777777778,0.058823529411764705,0.5137491141034727,0.276498348125639,0.6702409638554216,0.1381175374688225,-0.5791636957206997,0.6233801535211962
Vigitel,0,1,42,79,SepAware TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5580305842835676,0.25925925925925924,0.2727272727272727,0.24705882352941178,0.5560595322466336,0.24587170436426065,0.6233026222537208,0.16857154340193575,-1.1870632395448608,0.25971496324600124
Vigitel,0,1,42,79,SepAware TVAE,6638,1000,0.5,0.17,RandomForest,0.46348622947988993,0.02247191011235955,0.25,0.011764705882352941,0.5022678951098511,0.2811403583920343,0.6558752657689583,0.13567239158221822,-0.4686750945884854,0.6909137794341741
Vigitel,0,1,42,79,SepAware TVAE,6638,1000,0.5,0.17,CatBoost,0.506353021978022,0.11538461538461539,0.3157894736842105,0.07058823529411765,0.5196314670446492,0.26334027933659265,0.6664351523742027,0.14077329772248154,-0.6854505090207512,0.5455589837387894
Vigitel,0,2,42,116,Real only,4000,1000,0.17025,0.17,LogisticRegression,0.45325314379442316,0.0,0.0,0.0,0.49939759036144576,0.2371760383806199,0.6353012048192771,0.13897188034477073,-0.45855142462245096,0.6873273618338617
Vigitel,0,2,42,116,Real only,4000,1000,0.17025,0.17,RandomForest,0.457319404531383,0.011235955056179775,0.125,0.0058823529411764705,0.4987243090007087,0.25688912856684365,0.6701842664776754,0.13655378002533508,-0.41869891875770116,0.7035669385345804
Vigitel,0,2,42,116,Real only,4000,1000,0.17025,0.17,CatBoost,0.46348622947988993,0.02247191011235955,0.25,0.011764705882352941,0.5022678951098511,0.2741960883552337,0.6798688873139618,0.1346480526013918,-0.3451877485067558,0.7471203930708014
Vigitel,0,2,42,116,Class weighting,4000,1000,0.17025,0.17,LogisticRegression,0.5743451964650121,0.35343035343035345,0.2733118971061093,0.5,0.613855421686747,0.23697657971620936,0.6389581856839122,0.22984615521695365,-1.5475628070163827,0.6685802014886272
Vigitel,0,2,42,116,Class weighting,4000,1000,0.17025,0.17,RandomForest,0.5707679879140262,0.277602523659306,0.29931972789115646,0.25882352941176473,0.567363571934798,0.2585321042083063,0.6690432317505315,0.1617138070968445,-1.0604494315067277,0.6803253601425187
Vigitel,0,2,42,116,Class weighting,4000,1000,0.17025,0.17,CatBoost,0.5562592780746349,0.3623445825932504,0.2595419847328244,0.6,0.6246987951807228,0.2742151987959148,0.6768320340184266,0.21325756095682646,-1.4625482049121423,0.6885482377577123
Vigitel,0,2,42,116,Random oversampling,6638,1000,0.5,0.17,LogisticRegression,0.5757165675747626,0.3516949152542373,0.27483443708609273,0.48823529411764705,0.61218993621545,0.23533770891125683,0.6364776754075124,0.2296082676425989,-1.545935569801302,0.6488967507079835
Vigitel,0,2,42,116,Random oversampling,6638,1000,0.5,0.17,RandomForest,0.5550259056757213,0.2689075630252101,0.25668449197860965,0.2823529411764706,0.5574415308291991,0.25417030736941604,0.66074415308292,0.17137902046120673,-1.180559532163023,0.5721622724510901
